id,created_at,text,Translate to Arabic,Translate to English
89706408580349953,7/9/2011 14:44:09,RT @3bdallah: زادت دول العالم دولة بانفصال السودان  .. عئبال ما تنقص دولة بأن تمحى إسرائيل من الوجود,,
89699830389145601,7/9/2011 14:18:00,"RT @weddady: Anas Maarawi founded the 1st Arabic website specialized in #Android OS for smartphone, pls help free him http://is.gd/Ts3Lp ...",,
89699538486562816,7/9/2011 14:16:51,RT @weddady: I wonder if the #Android community knows that one of their own was arrested in #Syria? Anas Maarawi founder of Aradroid #Fr ...,,
89699438007816192,7/9/2011 14:16:27,RT @Afrahnasser: #Syrian web entrepreneur and #blogger (@anasonline) was arrested in Damascus. Support the campaign to #FreeAnas - http: ...,,
89694553279430656,7/9/2011 13:57:02,RT @Halwasaa: بعد مرور 8 أيام علي اختطافه  الشبكة العربية تطالب بالكشف عن مصير المدون السوري أنس المعراوي: http://t.co/6J3dNq0 #Syria #F ...,,
89694341156700160,7/9/2011 13:56:12,"RT @eastline: Anas Marawai Founder of a Popular Arabic Android Blog Arrested in Syria, We Demand His Freedom #freeAnas: It was... http:/ ...",,
89692375085101056,7/9/2011 13:48:23,I'm at Pages Cafe http://4sq.com/rexZph,,
89692374493708288,7/9/2011 13:48:23,I just ousted @halona as the mayor of Pages Cafe on @foursquare! http://4sq.com/9AkMkx,,
89688188628635648,7/9/2011 13:31:45,@SyrRevo تم اطلاق سراح المخرج أسامه غنم اليوم,,
89687474854567937,7/9/2011 13:28:54,"RT @AAlakkad: كما أن مشاعرنا تحركت لاعتقال أنس, لنتذكر أن هناك الآلاف مثله.. #FreeAnas #Syria",,
89485984663748608,7/9/2011 0:08:15,"enjoying tweeting while electricity, cell phones, internet and landlines are entirely down. Syrian Gov: you can't stop us #syria",,
89485635290800128,7/9/2011 0:06:52,expecting an arrestival in Harasta #syria,,
89485562930659328,7/9/2011 0:06:35,usually when electricity goes down at night arrests start #syria,,
89485356726099968,7/9/2011 0:05:46,"now beside communications being off all day, electricity is down in all parts of Harasta in Damascus country side #syria",,
89365428337512449,7/8/2011 16:09:13,At least 10 ppl arrested. And 1 died in meedan in damascus after friday #freedom protest #syria,,
89325943000276992,7/8/2011 13:32:19,"24 buses full of security forces arrived to Harasta right now, getting ready for evening protest #syria",,
89325557199810560,7/8/2011 13:30:47,Orwa is injured in three different areas in his body after grenade explosion. he is stable though #syria,,
89325366853898240,7/8/2011 13:30:01,"Harasta calmed down after friday protest. 1 was killed, 7 injured and 4 arrested. People will protest again at 8PM in Harasta #syria",,
89312677901508608,7/8/2011 12:39:36,For some reason there are more security forces in Harasta than there are in Qaboon or Hajar Aswad #syria,,
89311107877048320,7/8/2011 12:33:22,"Tear gaz, live grenades, live gun fire where used in Harasta to stop the 2k protestors from chanting #syria",,
89310928180486144,7/8/2011 12:32:39,Orwa was lightly injured in his arm while filming the protest in harasta by a bit far grenade explosion. he is ok now #syria,,
89310504375427072,7/8/2011 12:30:58,security forces still in Harasta closing all entrances while all kinds of communications still off in the city #syria,,
89310205703229442,7/8/2011 12:29:47,"1 killed and 2 injured in Harasta until now, protest still on going, security forces trying to stop the protestors #syria",,
89297416561496064,7/8/2011 11:38:57,Security forces shooting on peaceful protesters after friday prayers in Harasta (Damascus country side) #syria,,
89095718492577795,7/7/2011 22:17:29,"Friday started early in Harasta, Hajar aswad, Qaboon and many other areas #syria",,
89095250341134336,7/7/2011 22:15:37,Long Live Thuraya #syria,,
89094141950169088,7/7/2011 22:11:13,يوم الجمعة بدأ باكراً في حرستا #syria,,
89093177818099712,7/7/2011 22:07:23,"this tear gaz thing really makes your head feel bad, can't breath nor think. someone gave me a stone and I throed it #syria",,
89092894182486018,7/7/2011 22:06:16,"Going back to Harasta, no more security checkpoints for today they all ran away. people of Harasta faced them with stones #syria",,
89092714796302338,7/7/2011 22:05:33,All kinds of communications are off in Harasta #syria,,
89092556440350720,7/7/2011 22:04:55,Got out of Harasta in one piece. security check points ran away :-) going to bring some stuff and go back to Harasta for tmrw #Syria,,
89063731425853440,7/7/2011 20:10:22,2 dangerous injuries in harasta so far #syria,,
89063465410494464,7/7/2011 20:09:19,Clashes near the hospital in harasta while security forces try to go in to arrest injured #syria,,
89060291601641472,7/7/2011 19:56:42,Crazy fucking tear gazes under my building in harasta #syria,,
89058119497424896,7/7/2011 19:48:04,Going into fire zone to see my dad. Wish me luck #syria,,
89057773580591105,7/7/2011 19:46:42,Electricity is down in harasta after heavy gun fire opened on protestors #syria,,
89053588030099457,7/7/2011 19:30:04,Heavy shooting right in front of me in Harasta (Damascus country side) many injured while security forces shoot on unarmed protesters #syria,,
89053562671337472,7/7/2011 19:29:58,Heavy shooting right in front of me in Harasta (Damascus country side) many injured while security forces shoot on unarmed protesters,,
8.90517E+16,7/7/2011 19:22:25,Security forces shooting on protests heavily in Harasta #syria shooting right in front of my flat. don't know if anyone is dead yet,,
8.90032E+16,7/7/2011 16:09:57,انو الثري جي صرلو شهر بيشتغل خمس دقايق وبيوقف ساعة واذا اشتغل كتير بطيء مشان الله اقطعوه وريحونا #syria,,
88969970763055104,7/7/2011 13:57:48,"RT @blakehounshell: Good CNN report on the ""Damascus doctors"" http://t.co/AmwwhBS",,
88948619826298880,7/7/2011 12:32:58,"RT @n_curious: 1/2 Really, current Syria is a heaven for capitalists/merchants. They practically pay non taxes, no minimum wage for work ...",,
88948418675867649,7/7/2011 12:32:10,RT @JomanaCNN: Watch #CNN Intl this hour- An exclusive & moving report by @arwacnn that she filed before we left #Syria,,
88946464046329856,7/7/2011 12:24:24,3G and ADSL in Damascus #syria are very slow that I wish we can get back to dial up age,,
88366527627268096,7/5/2011 21:59:56,at AikiLab in Al Rawda can hear gun fire coming from Mazzah or Ruken al Deen in #damascus #Syria,,
87805881600835585,7/4/2011 8:52:08,I just ousted @halona as the mayor of Hackerspace Damascus on @foursquare! http://4sq.com/bV1Tff,,
87589760092225536,7/3/2011 18:33:20,"I just unlocked the ""Explorer"" badge on @foursquare! http://4sq.com/mKZhLg",,
87589759765065728,7/3/2011 18:33:20,I'm at Larosh (Dimashq) http://4sq.com/mnlHwn,,
83920095377760256,6/23/2011 15:31:24,all communications are off (internet - cell phones - landlines) in Harasta in Damascus country side #syria,,
83718671402409985,6/23/2011 2:11:01,يا ظلام السجن خيم... نحن لا نخشى الظلام,,
74476113820258305,5/28/2011 14:04:23,Using Galaxy S as access point to enable internet on my laptop via GPRS. really slow! duh!,,
72696977531486209,5/23/2011 16:14:44,@ktulh @tara @joncruz @rejon @fabricatorz Thanks for the nice bday wishes :),,
70555935797559296,5/17/2011 18:27:00,"@kryptocommunist yes and just learned that MTN 3G is back in Sham, not in Damascus country side though",,
70555805065281536,5/17/2011 18:26:29,@kyrah yeah got it this time and sent you reply. hope to get in touch soon :-),,
70446681191223296,5/17/2011 11:12:52,"when it come to real world tests, when a small failure can get you killed, HTML5 sucks and Java Rocks!",,
70435774226632704,5/17/2011 10:29:31,@kyrah yes technical problem and they don't have any new orders for the billing department so they will actually keep taking money from ppl,,
70428877792612352,5/17/2011 10:02:07,"MTN 3G in #syria still down, it is down for 20 days so far and they are so mean that they sent me now a bill of $221 for the unlimited plan",,
70074323116892160,5/16/2011 10:33:15,3G on MTN still down in #Syria anyone have SyriaTel?,,
46574665946247168,3/12/2011 14:14:00,Aiki Framework Version 0.8 Hits the Web http://ping.fm/gNXPU,,
44418035079053312,3/6/2011 15:24:19,احصل على الدفعة التي يحتاها مشروعك الناشئ للانتقال الى المرحلة التالية في قمة عرب: http://is.gd/0cDJA2 - الموعد النهائي للتقديم 6 مارس,,
44417969127825408,3/6/2011 15:24:03,"AikiLab is now scouting partner of arabnet, register now http://ping.fm/qGhnG",,
38680870210633728,2/18/2011 19:26:52,"Fabricatorz just announced the release of Open Clip Art Library 2.9. Nearing 40K high quality images, keeping Ai... http://bit.ly/gCNuqu",,
36107710181146625,2/11/2011 17:02:03,RT @rejon: #mubarak out. long live the people of #egypt. Chinese government and people say what?,,
36105751378264064,2/11/2011 16:54:16,http://ismubarakstillpresident.com/ #Egypt #Mubarak #jan25 #feb11,,
36102775746068480,2/11/2011 16:42:27,RT @mrb_101: Anyone in Jeddah can confirm if Mubarak is there #Jan25 ?!!,,
36097727553085441,2/11/2011 16:22:23,RT @AmmarHaykal: شعور عارم بالفرح. شكرا شباب مصر #egypt,,
36097684922175488,2/11/2011 16:22:13,RT @ioerror: After eighteen days of protests it has been announced that Mubarak is gone! Keep up the pressure - get the rest of the regi ...,,
36095988162760704,2/11/2011 16:15:28,RT @thornet: RT @Mary_Joyce Uninstalling dictator in progress ... ███████████████████████████ ... 100% complete! Please load democracy p ...,,
36095556572946432,2/11/2011 16:13:45,"#Mubarak: Sorry for the bad news, but #Army has just ousted you as mayor of #Egypt",,
36094226471206912,2/11/2011 16:08:28,RT @donatelladr: #Mubarak steps down after 18 days of pacific protests #Jan25 #Egypt we are all celebrating with you Egyptian brave people,,
36093859997949953,2/11/2011 16:07:01,RT @AJELive: Cairo erupts - watch Al Jazeera for live reactions: http://aje.me/ajelive #Egypt #Mubarakresigns,,
36093761406631936,2/11/2011 16:06:37,Alf Mabrouk (Not Mubarak) #Egypt,,
36092825892290560,2/11/2011 16:02:54,Mubarak is out finally! #jan25,,
35817277777514496,2/10/2011 21:47:59,RT @donatelladr: #Mubarak and #OmarSuleiman live in another planet and both speeches were insulting the dignity and intelligence of Egyp ...,,
35324838650318848,2/9/2011 13:11:12,True! RT @fadi_mansour but ar.wikipedia.org is still blocked!,,
35318257682485248,2/9/2011 12:45:03,"RT @rejon: Wolfgang quote of day: Ask for 1 penny, and 99.999% of all bullshit talk will stop.",,
35013453978542080,2/8/2011 16:33:52,RT @habibh: Syria reportedly to lift blockage on Facebook and YouTube today! Finally we are going to have Bab ElHara actors on Facebook  ...,,
35012335764508673,2/8/2011 16:29:26,@anasonline it's aya issue. Mabye there ublocking guy is sleeping or having dinner ;),,
35007286644576256,2/8/2011 16:09:22,"@JustAmira it should be, I don't have information about how permanent the change is",,
35006668140068864,2/8/2011 16:06:54,@mrb_101 @beshr @razaniyat is it confirmed that Syrian Human Rights Information Link is also unblocked: http://www.shril-sy.info/enshril/,,
35005389389041664,2/8/2011 16:01:49,"@razaniyat no link for it, I saw the off-line version, anyway hold on a bit and you will notice that ISPs will unblock",,
35004622716272641,2/8/2011 15:58:47,@0ranj it might be ;-),,
35004512414470144,2/8/2011 15:58:20,@mnourullah @jilliancyork ISPs still didn't remove the blockage but there is an official order from the Gov to unblock them,,
35004269471997953,2/8/2011 15:57:22,@AliChubby here is one of the facebook groups against Syrian anger day http://ping.fm/jqVTl,,
35003515340464128,2/8/2011 15:54:23,@razaniyat I just saw the official paper,,
35003402496774144,2/8/2011 15:53:56,"@AliChubby there was no anger day, this might be the result of the big support that people showed on facebook against the anger day",,
35002871665659904,2/8/2011 15:51:49,"super excited about the change in Syria, no more blocking for social networks!!",,
35002691436412928,2/8/2011 15:51:06,"Facebook, youtube and Blogspot are officially unblocked in Syria now. YAY!!",,
33562586834403328,2/4/2011 16:28:38,I'm at Hackerspace Damascus in Damascus http://gowal.la/c/3tVbL,,
32123467105042432,1/31/2011 17:10:06,if you are in Damascus 1st of Feb we have introduction to www.aikiframework.org @aikilab 18:00 will discuss technical and business models,,
31815111551225857,1/30/2011 20:44:48,"Twitter id not blocked @abdulhaykal Totally true, deleted, thanks :-)",,
31814129882759168,1/30/2011 20:40:54,FALSE ALARM: Twitter was blocked for only few minutes. now works fine,,
31813326652575744,1/30/2011 20:37:42,False: Twitter is not forbidden any more,,
31813164374953985,1/30/2011 20:37:04,Twitter got blocked in Syria,,
31121008152805376,1/28/2011 22:46:41,RT @socialhack: Newest Talking Anthropology Podcast episode: TA24-Arabic Hackerspaces http://t.co/0VzZTLe /w @rejon @basselsafadi #TalkA ...,,
31120964192305152,1/28/2011 22:46:30,RT @mandiberg: An Open Web is a new FLOSS Manuals book written at #TM11 by @rejon @basselsafadi et al http://openweb.flossmanuals.net,,
30491753450577920,1/27/2011 5:06:15,I'm at Doha Business Lounge http://4sq.com/hIZLZt,,
30123794865590272,1/26/2011 4:44:07,"off to Damascus in 12 hours, had great time with  friends from #socialutions and with @rejon first week. now the cat is homeless again",,
28334529005486081,1/21/2011 6:14:12,"The funniest video ever, iPhone VS htc evo http://ping.fm/3COtx",,
27990291315163136,1/20/2011 7:26:20,I liked a YouTube video -- WKD 2010 Mega Ambush http://youtu.be/AmFHCXNg8us?a,,
27329653546946560,1/18/2011 11:41:11,Android market doesn't work when you have Syrian SIM inserted even if you are out of Syria. remove the SIM and it works. interesting!,,
27272724627857408,1/18/2011 7:54:58,the ROBO-COPYRIGHT ACTA http://ping.fm/dsVDG,,
27271017197998080,1/18/2011 7:48:11,"after using the Galaxy tab for a day, I think it's pretty cool and useful. but iPad is better in Arabic support and ebook reading experience",,
26720078506491904,1/16/2011 19:18:57,"Totally interesting, will be there RT @rejon @basselsafadi I think you'd be interested in this http://planca.st/MJx",,
24874926045401088,1/11/2011 17:06:59,The Web is the biggest open source success of all http://ping.fm/oSdz2,,
24842922897702912,1/11/2011 14:59:49,Ok So you can't buy amazon kindle and getting it shipped to Singapore,,
24479722339569665,1/10/2011 14:56:35,Great write-up by @CNNGo on @rpeckham's Border Show featuring work by #matthope and @rejon http://j.mp/fQTLMz,,
24479257069625345,1/10/2011 14:54:44,"The Border Show: Hong Kong, Shenzhen linked by goods, money and art http://ping.fm/utSkC",,
24457692449869825,1/10/2011 13:29:02,i want one of those http://ping.fm/uhlYr,,
24403754694475777,1/10/2011 9:54:43,Landed Singapore,,
24197250368405504,1/9/2011 20:14:08,How to apply for a visa to the USA if you are Syrian http://ping.fm/fldis actually it's easier than you think,,
24197086538891265,1/9/2011 20:13:29,"arduino the documentary is online now, this is cool http://ping.fm/nc4zw",,
24149185141940224,1/9/2011 17:03:09,"Landed Doha, on the way to Singapore",,
23840356005060608,1/8/2011 20:35:58,@mrb_101 me leaving at 1PM,,
23492149219696641,1/7/2011 21:32:19,"@mrb_101 I thought you were coming to Damascus before Sunday. me going to Singapore, George going to Dubai",,
22645843471368192,1/5/2011 13:29:24,@mskayyali dude why arabicalistapart.com is down?,,
22614933720010753,1/5/2011 11:26:35,@fadi_mansour I don't think twitter is able to read the MAC address. or is it?,,
22614865847783424,1/5/2011 11:26:18,@AsadAkbar yeah I think so. best answer :-),,
22614822453510145,1/5/2011 11:26:08,@l0uy my tunnel is not active and in the us when exists,,
22590048775962624,1/5/2011 9:47:41,why twitter location sharing is always wrong? it's telling me i'm in Indonesia,,
22402713027350529,1/4/2011 21:23:17,RT @christopheradam: Scale Journal - Call for Submissions http://scalejournal.org/,,
22402224894251008,1/4/2011 21:21:21,@free_programmer btw 99% of the movies are not true,,
22393250899820544,1/4/2011 20:45:41,"Sorry, there is no such user group here, it's not allowed to be in groups",,
21983671581941762,1/3/2011 17:38:10,SS again this time 2 D of em,,
20095969584484353,12/29/2010 12:37:07,RT @rejon merge in bazaar is crap. super dangerous. watch out hackers,,
18650208971784192,12/25/2010 12:52:10,@rejon killed the flash presentations on www.aikiframework.org and www.sharism.org and replaced with SVG sozi ones. Great work Jon,,
18077727412195328,12/23/2010 22:57:20,Tony said this app is cool http://www.viber.com/,,
16519928530075648,12/19/2010 15:47:12,I liked a YouTube video -- How Differential Gear works (BEST Tutorial) http://youtu.be/K4JhruinbWc?a,,
16139506054864896,12/18/2010 14:35:32,"RT @rejon: Part of the reason our culture uses launchpad instead of pivotal tracker, etc, is so that history is searchable by others, no ...",,
16139477323874304,12/18/2010 14:35:25,Aiki Framework 0.7 is Faster and Open Clip Art 2.8 Goes Creative http://ping.fm/Lwo4p,,
16139462723506176,12/18/2010 14:35:22,RT @rejon Libre Graphics Day - linux.conf.au 2011 | 24 - 29 Jan | Follow the http://ping.fm/dnkWN,,
16138325509275648,12/18/2010 14:30:51,"@mrb_101 @xDevTA @Abo_Ans ah there is free download, but it's not open source. FAIL!",,
16137953541619712,12/18/2010 14:29:22,@mrb_101 looks super stupid and total waste of time. unless open source then people can learn some shit from it,,
1.61377E+16,12/18/2010 14:28:32,@mrb_101 @xDevTA @Abo_Ans where can one download that thing? is it open source?,,
16104109635534849,12/18/2010 12:14:53,"@mrb_101 all of Adobe formats are closed specification, killing the future",,
16103700426653696,12/18/2010 12:13:16,@mrb_101 they need to learn something new anyway. the problem with Adobe is more than being closed source actually it's the closed format,,
16102255824474112,12/18/2010 12:07:31,@mrb_101 old designers who doesn't want to learn something new use should use mac or windows,,
16101653706973184,12/18/2010 12:05:08,@free_programmer it's possible via a plugin http://cue.yellowmagic.info/softwares/separate-plus/index.html,,
16100631475392512,12/18/2010 12:01:04,the only advantage of Photoshop over GIMP is the support of automated actions. we need that in #GIMP,,
16100375996145665,12/18/2010 12:00:03,@mrb_101 actually I didn't the last time. SO instead of pushing for Adobe on Linux. we should push for adding Actions feature to GIMP,,
16098978022039552,12/18/2010 11:54:30,@mrb_101 Adobe is evil,,
16098604129198081,12/18/2010 11:53:00,@VreJoy4Satya TED != CC http://www.google.com/search?q=ted+is+dead&ie=utf-8&oe=utf-8&aq=t&rls=org.mozilla:en-US:official&client=firefox-a,,
16089790252326912,12/18/2010 11:17:59,"@VreJoy4Satya I'm not angry :-) see I'm smiling, but it's just the fact that TED is dead",,
16089480783994880,12/18/2010 11:16:45,"@donatelladr ah sorry, I went to Beirut and @mrb_101 went to Lattakia. can we meet today at @aikilab ?",,
16089271874093056,12/18/2010 11:15:56,"Got Singapore visa finally, but the printer is still broken",,
16088936828895232,12/18/2010 11:14:36,"RT @rejon: Starting the day off right! @basselsafadi got his singapore travel visa today! Sometimes late, always on time. @seanbonner @j ...",,
16088924774473728,12/18/2010 11:14:33,RT @mrb_101: Its 3 degrees C and thats the only heater we've get... we r fuckig freezing dude @basselsafadi http://twitpic.com/3glhs6,,
16088881069817856,12/18/2010 11:14:22,RT @mrb_101: @basselsafadi is have a serious SRD issue !! (Screen Rotation Disorder).,,
16088838636044288,12/18/2010 11:14:12,"@VreJoy4Satya man, TED IS DEAD",,
16088658394218496,12/18/2010 11:13:29,@VreJoy4Satya TED IS DEAD ;-) I'm not involved in @TEDxAleppo,,
16088166976978944,12/18/2010 11:11:32,"@khaledalhourani ahh, Sorry I was out of office, then out of Damascus. now back. can we meet during this week?",,
14122875267059712,12/13/2010 1:02:10,Zeitgeist 2010: How the world searched. flashless cool html5 presentation http://ping.fm/suO4i,,
14058290187075584,12/12/2010 20:45:32,Bye! Bye! Flash http://www.youtube.com/html5,,
14057127253385216,12/12/2010 20:40:54,sudo yum remove gnash gnash-plugin,,
11818742136700928,12/6/2010 16:26:22,"if you have nVidia and run slow F14 64 downgrade Cairo: ""yum --releasever=13 downgrade cairo.x86_64 cairomm.x86_64 cairomm-devel""",,
11783182256971777,12/6/2010 14:05:04,I liked a YouTube video -- Angry Birds in Peace Talks with Pigs http://youtu.be/2bDN7Wibkfk?a,,
11727910096338944,12/6/2010 10:25:26,"enta means ""you are"" RT ♺ @donatelladr: @basselsafadi ente lame!!!",,
11727690415476736,12/6/2010 10:24:33,@khaledalhourani nice to you see at #arabnet I'm at the hackerspace all the time today and tomorrow so feel free to show up anytime :-),,
10284468006817792,12/2/2010 10:49:42,"I believe that printers where sent here to inspire rage, loathing, and murder",,
10272955355365376,12/2/2010 10:03:58,"Sorry we can't give you the visa, the printer is broken",,
8280754798723072,11/26/2010 22:07:40,the myth of user-generated content http://ping.fm/o4V78 (via @rejon),,
7814958385467392,11/25/2010 15:16:45,Cloud computing is nothing new http://ping.fm/WElFS,,
7813843816292353,11/25/2010 15:12:20,Ideas hate conference rooms,,
7757828420796416,11/25/2010 11:29:45,"DIY Kinect Hacking, basic tutorial for reverse engineering USB http://ping.fm/unzo8",,
5210233299275776,11/18/2010 10:46:31,ملخص إجتماع مؤسسة المشاع الإبداعي في قطر 2010 http://ping.fm/UFxjR,,
4848592191750144,11/17/2010 10:49:29,Google Code Blog: Instant Previews: Under the hood http://t.co/SmNWjNm,,
4826364523843584,11/17/2010 9:21:09,Libre Graphics Magazine Issue 1.1 is out now. Buy  http://ping.fm/flBTo or Download it now http://ping.fm/w4Baz,,
4692742743523328,11/17/2010 0:30:11,RT @donatelladr: @basselsafadi check this out new Girl Talk`s album free download free sharing we should do a party at Aikilab! )http:// ...,,
4690292942839808,11/17/2010 0:20:27,Platform Upgrades: Aiki Framework 0.6 + Open Clip Art Library 2.7 http://ping.fm/tDidS,,
4.16401E+15,11/15/2010 13:29:12,bassel@ubuntu:~$ rm -rf / | yum install fedora,,
2885777000239104,11/12/2010 0:49:57,I just ousted @alper as the mayor of Hackerspace Damascus on @foursquare! http://4sq.com/bV1Tff,,
2.57381E+15,11/11/2010 4:10:17,Top three websites in web usability and design http://www.arngren.net & http://www.havenworks.com & http://www.007museum.com,,
2180434632904704,11/10/2010 2:07:10,I liked a YouTube video -- Kanye West - Runaway (Full-length Film) http://youtu.be/Jg5wkZ-dJXA?a,,
691034057084928,11/5/2010 23:28:50,RT @barrythrew: Fabricatorz: This Week – Conference Recaps & Open Source in the Classroom http://ping.fm/Sdbsl @christopheradams @rejon  ...,,
301030159941632,11/4/2010 21:39:05,Barry threw at the hackerspace  @ Hackerspace Damascus http://instagr.am/p/JrK-/,,
300108985929728,11/4/2010 21:35:26,Alper at the hackerspace  @ Hackerspace Damascus http://instagr.am/p/JrBs/,,
28680938397,10/25/2010 11:20:13,RT @thornet: Results of #CCarab Doha Accords. ^_^ RT @mbaa Finally the Arabic translation for #creativecommons licenses [names] http://t ...,,
28680671384,10/25/2010 11:16:04,RT @ictQATAR: #digitalqatar Adopting Creative Commons in Qatar: Well it finally happened. ictQATAR and Creative Com... http://bit.ly/anh ...,,
28387600171,10/22/2010 9:16:29,packing to Doha,,
28063083055,10/21/2010 21:44:35,Creative Commons Arab World website is just launched http://arabic.creativecommons.org check it while it's still hot,,
27912743253,10/20/2010 8:33:16,Join the fabricatorz Art&Technology party in the hackerspace at Oct 28 http://ping.fm/gMFqO,,
27830867593,10/19/2010 13:05:56,Meet the Firefox guru: Mitchell Baker in AikiLab Damascus at Oct 27 http://ping.fm/cA6fh,,
27828449651,10/19/2010 12:35:35,RT @donatelladr: Join @creativecommons events and launch of #CCLebanon in Beirut 25-26 Oct. http://on.fb.me/aabNu5,,
27826746765,10/19/2010 12:12:22,"@alper @anasonline it's open, where are you at now?",,
27580436826,10/16/2010 22:29:26,http://al-yarmook.com is about open source (written in Arabic) and licensed under #CC totally worth checking,,
27580300593,10/16/2010 22:27:16,meet (al-yarmook) an Arabic open source organization started from Syria http://al-yarmook.com/,,
27579619207,10/16/2010 22:16:47,أوين كليب آرت 2.6 أضخم مكتبة تصاميم بدعم عربي http://al-yarmook.com/openclipart-2-6/,,
27549907276,10/16/2010 15:23:37,Stay tuned for the (Open Source Only) micro-fund and incubator in Syria #aikilab,,
27480092311,10/15/2010 21:34:09,check the revised aikiframework wiki http://aikiframework.org/wiki/ big thanks to cgbug http://webwhammy.com/ for this awesome work,,
27430711941,10/15/2010 11:11:29,I liked a YouTube video -- Jo JavaScript Framework: Cross Platform Demo http://youtu.be/wOjfKA23Of8?a,,
27425205104,10/15/2010 9:25:35,"Aiki framework 0.5 is released, get it from http://ping.fm/bvSOi",,
27424805950,10/15/2010 9:17:03,The true size of Africa http://ping.fm/4kcSa,,
27423909206,10/15/2010 8:57:53,"Digitally Open: Innovation and Open Access Forum, 23 Oct, Doha, Qatar http://ping.fm/qphjJ",,
27423828673,10/15/2010 8:56:06,"Thanks to Brad Phillips of Fabricatorz, we now have AGPL and nice GPL buttons for use on free network services. We... http://bit.ly/alQKmp",,
27423808454,10/15/2010 8:55:39,"RT @rejon I wanted to write a personal note over about the importance of the Sharism Forum, both personally and glo... http://bit.ly/aXfeJx",,
27228847288,10/13/2010 10:31:15,"""the revolution will not be tweeted"" http://ping.fm/nliNa",,
26855556277,10/9/2010 16:07:58,"Geekfest is starting, live podcast on http://www.ustream.tv/channel/geekfest-damascus",,
26824483516,10/9/2010 7:36:39,@w43L I'm still building the #FF @nadinevelazquez @jpressly730,,
26823033985,10/9/2010 7:05:13,hey @w43L check who is using twitter @EthanSuplee,,
26788525686,10/8/2010 22:03:43,"RT @ictQATAR: بادر بالتسجيل لحضور منتدى آي سي تي قطر"": الرقمية والمصادر المفتوحة http://tiny.cc/fk5nq #digitallyopen #Qatar #ictQATAR",,
26782530892,10/8/2010 20:32:06,geekfest in Damascus? at AikiLab Damascus? checkout http://bit.ly/9iMsHx Join us tomorrow evening,,
26781688792,10/8/2010 20:19:16,@donatelladr isn't this the same one as the one Ziad talk in? sounds like same people giving the same topics,,
26434430771,10/5/2010 6:38:13,"RT @YallaStartup: Syrian Students and Entrepreneurs, hv u signed up yet 2 YallaStartup Weekend?Check our Syrian Community Partner AikiLa ...",,
26392433162,10/4/2010 20:21:04,RT @aikilab: Join Geekfest Damascus in the hackerspace at Oct 9 http://www.aikilab.org/announcement/6/join_geekfest_damascus_in_the_hack ...,,
26392422261,10/4/2010 20:20:54,RT @aikilab: AikiLab Syria partners with YallaStartup Weekend http://www.aikilab.org/announcement/5/yallastartup_weekend,,
26392415156,10/4/2010 20:20:47,RT @aikilab: Join YallaStartup Weekend http://www.aikilab.org/announcement/5/yallastartup_weekend,,
26204362549,10/2/2010 20:19:00,I liked a YouTube video -- The Jacobian http://youtu.be/Bw5yEqwMjQU?a,,
26155686106,10/2/2010 7:28:37,I liked a YouTube video -- Sintel http://youtu.be/eRsGyueVLvQ?a,,
26153923264,10/2/2010 6:50:39,Google street view goes to Antarctica http://ping.fm/IAie6,,
25239854023,9/22/2010 19:41:15,"Sorry, but your system does not meet the minimum system requirements to read this tweet",,
25202984294,9/22/2010 11:29:29,RT @donatelladr: Sharing Digital Content in the Arab World http://bit.ly/bmXMTB @habibh @basselsafadi @rejon @yugi,,
25202677759,9/22/2010 11:24:07,Pornography built the hidden infrastructure of the Internet - The Erotic Engine book http://ping.fm/K5MdS,,
25037396006,9/20/2010 16:01:55,Announcing the first YallaStartup Weekend! Come Spend a weekend like no other and build something awesome! http://bit.ly/bWmYYe,,
24945941283,9/19/2010 15:57:43,the HDCP Master Key http://ping.fm/ASGdR,,
24924935687,9/19/2010 10:30:06,"@zaherg those are too old, need an active open source developer",,
24924424412,9/19/2010 10:18:13,@zaherg all the time ;-),,
24924256552,9/19/2010 10:14:22,"@zaherg a lot of opportunities, including conferences, biz, travel and so on ;)",,
24923977095,9/19/2010 10:07:49,"need to meet Syrian open source developers sooo badly, aka developers who actually released there code under GPL and not open source users",,
24843791984,9/18/2010 12:19:42,RT @ifikra: RT @manal: RT @ramyraoof: http://bit.ly/drHwyj فيديو| المدون البحريني علي عبد الإمام في حاجة لمساعدتكم #Abdulemem,,
24842918281,9/18/2010 12:03:59,"RT @aikilab: Did you know that in fuel cell membranes and in solid ice, electric current is actually a flow of protons rather than the e ...",,
24834650917,9/18/2010 8:59:02,"RT @aikilab: The photography workshops start today at 6:00 PM (GMT+2), it's free. to join just show up at aikilab (www.aikilab.org)",,
24274442697,9/12/2010 10:49:27,RT @HanadiQ: ليش الشعب العربي بنعجق على واحد فاقع بده يحرق القرآن لن يضر أحدا بفعله، بينما فش حدا سائل عن ملايين بتعاني في باكستان,,
24183778032,9/11/2010 10:15:25,"Fabricatorz: This Week (September 5 – September 11) Aiki 0.4, Laoban Soundsystem Site, and Upcoming Events http://ping.fm/mmJut",,
24183009974,9/11/2010 9:57:18,Open source plans for large scale sound system http://t.co/bS3JfpZ via @make,,
24088820044,9/10/2010 8:49:24,2010 Catalyst Grant Recipients Announced! - http://creativecommons.org/weblog/entry/23406 via @creativecommons,,
